LoanID,Age,Income,LoanAmount,CreditScore,MonthsEmployed,NumCreditLines,InterestRate,LoanTerm,DTIRatio,Education,EmploymentType,MaritalStatus,HasMortgage,HasDependents,LoanPurpose,HasCoSigner,Default
HD42AJNL1I,20,19434,20614,796,41,4,20.88,12,0.11,High School,Part-time,Married,No,Yes,Other,No,0
XXXDTFV1DG,56,37860,247182,564,116,3,12.01,48,0.43,PhD,Self-employed,Divorced,No,Yes,Other,No,0
KU0MITU9U0,68,99125,81936,416,16,2,16.18,48,0.31,Bachelor's,Self-employed,Single,No,Yes,Home,Yes,0
SQTB5UXL7V,31,100567,154262,372,11,4,3.61,12,0.27,Bachelor's,Part-time,Divorced,Yes,Yes,Business,No,0
2V9OO9VFKT,40,26703,198655,819,44,4,23.95,12,0.87,Bachelor's,Unemployed,Single,No,Yes,Business,No,0
KGQM61SY7N,32,85448,221441,820,27,2,14.8,36,0.75,Master's,Self-employed,Divorced,Yes,Yes,Home,No,0
OM5LAUCT41,49,109643,178182,604,48,2,10.5,24,0.86,Master's,Part-time,Divorced,No,Yes,Other,No,0
R6CBB7CMIP,66,63511,140737,758,85,2,20.81,36,0.44,PhD,Full-time,Divorced,No,Yes,Home,No,0
VITIRF3MQV,34,37364,196172,462,36,3,22.84,36,0.58,Master's,Self-employed,Married,Yes,Yes,Home,No,1
IDHWCIK4PJ,64,78798,242608,452,12,2,20.21,24,0.58,Master's,Full-time,Single,No,No,Home,Yes,0
ZZGQK1A1PV,20,21764,245254,432,12,1,23.76,24,0.13,High School,Full-time,Divorced,Yes,No,Auto,Yes,1
LKJAC549AL,38,114046,44909,679,92,4,21.73,24,0.27,Master's,Self-employed,Divorced,No,No,Education,Yes,0
3JPZ4DPZSE,61,69709,221416,721,42,1,9.16,48,0.63,Bachelor's,Unemployed,Married,Yes,No,Business,Yes,0
D2P6Q7WI3V,47,88701,157214,831,91,2,12.55,36,0.82,Master's,Full-time,Married,No,No,Auto,Yes,0
6RBV3T4M1N,67,93200,94464,643,75,1,24.41,12,0.88,Master's,Part-time,Married,Yes,Yes,Auto,Yes,0
N56HP2I6NN,59,59975,79638,527,72,2,11.29,12,0.35,Bachelor's,Self-employed,Divorced,Yes,No,Education,No,0
8T8ORKADHA,45,47570,100129,462,55,3,6.51,60,0.56,Master's,Full-time,Married,No,No,Other,Yes,0
CTELZJWNCG,51,69121,236971,582,28,2,15.24,48,0.24,Bachelor's,Full-time,Divorced,Yes,No,Home,No,0
2RR80BRZOU,31,37334,42454,432,58,2,6.74,60,0.48,PhD,Self-employed,Divorced,Yes,No,Auto,Yes,0
7BIQ81HKCU,45,115771,246636,647,15,2,17.0,36,0.53,Master's,Self-employed,Married,Yes,Yes,Home,No,1
HNMS6YRC0S,63,68823,220753,716,23,3,7.45,12,0.57,Master's,Part-time,Divorced,No,No,Home,No,0
JCECNDT2Y4,20,58822,99619,514,118,2,16.14,60,0.88,Bachelor's,Full-time,Divorced,Yes,Yes,Other,Yes,0
HW36WMO959,35,120705,37480,608,85,3,2.58,36,0.66,Master's,Full-time,Single,Yes,Yes,Other,No,0
GND6EUZ2NY,53,127619,191490,395,12,2,5.38,24,0.59,Master's,Full-time,Divorced,No,Yes,Business,Yes,0
APG72FONXO,66,84925,48283,327,94,1,12.81,36,0.16,Bachelor's,Unemployed,Single,No,Yes,Home,Yes,0
5C3MAPGXAL,54,137336,41446,743,109,1,13.46,24,0.8,Bachelor's,Self-employed,Married,No,No,Business,No,0
64KKSB58DA,50,118318,149330,749,66,3,2.35,48,0.8,Master's,Unemployed,Married,No,No,Education,Yes,0
J6V1R6QHMO,32,89904,238003,397,81,1,13.69,60,0.27,Bachelor's,Self-employed,Married,No,Yes,Auto,No,0
3BCYBGKARW,38,45455,129753,738,99,3,21.88,60,0.76,High School,Unemployed,Single,No,Yes,Other,Yes,0
HUAO8742CL,39,77243,205991,374,3,2,7.25,60,0.81,High School,Full-time,Single,Yes,No,Education,Yes,0
WPT71CUJ2J,62,96272,15828,672,36,3,5.32,60,0.6,PhD,Full-time,Divorced,No,No,Home,No,0
LO11L96XFN,44,116925,106348,348,4,2,24.17,12,0.7,Bachelor's,Part-time,Married,No,No,Business,No,0
31CJL0WKU9,41,58700,215698,503,92,2,17.97,24,0.3,PhD,Part-time,Single,No,Yes,Education,No,0
5KHUXTMPIY,49,140654,207330,381,35,1,8.45,36,0.87,PhD,Unemployed,Married,No,No,Other,Yes,0
Q8S15FNDBR,33,126109,206928,743,72,1,19.76,48,0.32,PhD,Unemployed,Married,Yes,Yes,Auto,Yes,0
6Q149P12M7,28,95899,71611,529,87,3,24.44,60,0.68,High School,Part-time,Divorced,No,No,Other,No,1
3DZ40JS9EF,38,106733,28597,509,28,4,19.87,48,0.22,Bachelor's,Part-time,Married,No,Yes,Home,No,0
ZBQ9NBIQ30,58,31177,178584,741,105,2,19.37,48,0.89,PhD,Unemployed,Divorced,No,Yes,Business,Yes,0
6LPEJTDYBL,58,67802,242006,780,101,4,6.69,36,0.57,High School,Full-time,Married,No,No,Home,No,0
XTT9TSLHAS,21,128028,36407,811,49,1,9.14,12,0.46,PhD,Full-time,Single,No,No,Home,Yes,0
SV34CVUEK1,61,108920,222558,384,31,3,8.32,24,0.37,High School,Part-time,Single,No,Yes,Home,Yes,0
11DEWFVH2O,65,106173,180301,365,75,2,22.36,48,0.33,High School,Self-employed,Single,No,No,Other,No,0
JSD37FGRTY,55,84859,51420,773,75,4,3.78,12,0.56,PhD,Self-employed,Married,Yes,Yes,Business,No,0
SUSCFR5XIY,19,26892,62939,330,52,3,23.59,24,0.54,Master's,Part-time,Married,No,No,Auto,No,0
Q9G76RDH0U,47,30762,232372,711,107,4,14.84,24,0.49,Bachelor's,Unemployed,Divorced,Yes,Yes,Home,No,0
5DD4PM02R2,20,122325,100658,632,51,2,22.53,24,0.24,Master's,Full-time,Married,Yes,Yes,Auto,Yes,1
849IEW6IK8,60,115492,104827,557,19,2,24.01,48,0.22,High School,Self-employed,Married,Yes,No,Education,No,0
Y2N0WO24VT,34,56976,237580,662,115,3,3.79,24,0.28,PhD,Unemployed,Single,No,Yes,Auto,Yes,1
GT928958Z5,32,24007,109402,472,84,4,19.48,60,0.41,Bachelor's,Full-time,Single,Yes,Yes,Auto,No,0
OR3K0K9DBQ,26,110663,187079,419,84,4,15.32,36,0.7,High School,Self-employed,Single,Yes,Yes,Auto,Yes,0
CNMQ9J5C0T,42,133173,123124,733,65,1,14.27,24,0.28,High School,Unemployed,Married,No,No,Education,Yes,0
0QBDZ8TC6M,54,76303,111403,564,37,3,23.62,36,0.55,High School,Unemployed,Married,No,Yes,Auto,Yes,1
34FZWLP14L,68,18876,140395,798,86,1,3.9,36,0.82,High School,Self-employed,Married,No,No,Education,Yes,0
TL9YA6WKA7,43,41333,143931,704,32,3,4.6,60,0.18,Master's,Part-time,Divorced,No,No,Other,No,0
U3VEK51TPV,42,74898,207771,626,61,4,11.77,48,0.76,Bachelor's,Part-time,Married,No,Yes,Home,No,0
77EHITKETZ,46,66071,189442,833,100,3,15.1,12,0.73,High School,Unemployed,Single,No,Yes,Education,Yes,0
6O1HSMCS1Y,25,59276,235724,489,6,4,20.13,60,0.59,Master's,Full-time,Divorced,No,No,Other,No,0
5GIYDQBZOO,33,90450,199069,641,41,2,20.0,36,0.42,High School,Full-time,Divorced,No,Yes,Auto,No,0
YW61HOEE8F,53,53910,99802,455,46,3,4.47,48,0.73,PhD,Part-time,Divorced,No,Yes,Auto,No,0
N1PVRX6T1P,61,60265,242498,578,25,4,3.53,48,0.8,PhD,Unemployed,Divorced,Yes,Yes,Business,Yes,0
53SULZ82BC,59,82481,96342,631,108,2,23.51,36,0.69,Bachelor's,Part-time,Single,Yes,Yes,Other,Yes,0
LXKQWGOEW0,44,49263,112039,361,118,3,2.84,12,0.84,Bachelor's,Self-employed,Married,Yes,No,Other,Yes,0
GI8077FZ9M,50,76975,193786,840,0,2,21.29,60,0.86,PhD,Self-employed,Single,Yes,No,Other,Yes,0
882U4F83QX,68,146170,137549,394,20,1,21.88,48,0.41,High School,Self-employed,Married,No,Yes,Other,Yes,0
024JYA68Z8,28,144811,61374,359,40,4,14.26,12,0.14,PhD,Full-time,Married,No,No,Home,Yes,0
8D8BNCO8YS,55,29723,125321,836,108,1,20.7,36,0.37,PhD,Full-time,Divorced,No,Yes,Business,Yes,0
WT98L2ZDWD,32,74376,95152,742,76,2,10.57,48,0.42,High School,Part-time,Divorced,Yes,Yes,Home,No,0
KAE28IQXJT,60,61727,131557,709,30,4,9.78,12,0.52,Master's,Full-time,Married,No,Yes,Education,Yes,0
DB2KMNCC3K,21,96663,93929,467,100,1,17.62,24,0.28,High School,Full-time,Divorced,No,No,Auto,Yes,1
PKZ45J4IBP,48,125905,83626,676,39,4,10.4,48,0.7,Master's,Self-employed,Single,Yes,Yes,Business,No,0
DXIKXSKUB6,64,114565,246794,309,82,1,16.74,36,0.42,Bachelor's,Unemployed,Single,Yes,Yes,Auto,No,1
Y10BLOX1DB,62,16022,212777,373,13,4,16.62,12,0.35,Bachelor's,Unemployed,Married,Yes,Yes,Home,No,1
F2P9ZQ3JK1,45,124927,88243,578,112,1,19.7,48,0.34,Master's,Self-employed,Single,Yes,No,Home,No,1
P6XBUDYQ3F,43,79435,70395,326,69,4,2.22,24,0.1,Master's,Unemployed,Married,No,No,Auto,Yes,0
AP41K8IG44,27,71609,68280,583,67,2,5.08,60,0.69,Bachelor's,Part-time,Divorced,No,No,Home,No,0
B9PGQ1I3CB,46,60025,221994,775,50,1,21.2,60,0.55,PhD,Unemployed,Married,No,Yes,Education,No,0
0P8IA8MKHX,38,59616,184543,672,119,3,10.6,36,0.87,High School,Unemployed,Divorced,No,Yes,Home,No,0
58JJBW7H02,38,110184,117488,756,40,1,13.38,12,0.44,High School,Self-employed,Single,Yes,Yes,Other,No,0
HXD7BYZVOW,62,71169,81085,382,105,1,6.1,60,0.82,PhD,Full-time,Married,No,Yes,Other,Yes,0
YM2EIVANBT,39,110506,237537,427,72,1,23.29,24,0.36,PhD,Part-time,Married,Yes,No,Home,No,0
M4TNCQOLGK,41,56068,74335,665,19,3,8.68,60,0.64,PhD,Part-time,Divorced,Yes,No,Home,No,0
EKV9A3DZGK,39,120452,230309,354,5,3,17.57,48,0.14,Master's,Full-time,Married,Yes,No,Home,Yes,0
7LPUBTO3WZ,19,49683,38287,591,45,1,20.63,60,0.4,High School,Full-time,Divorced,Yes,Yes,Education,No,0
BF1VRGCO18,37,84454,15618,804,29,2,21.28,36,0.51,PhD,Self-employed,Married,Yes,No,Home,No,0
PP4PNRB3I4,67,121758,49180,545,56,3,11.94,60,0.56,PhD,Part-time,Married,No,No,Auto,No,0
TKD5KXF1NQ,26,33858,210580,386,77,4,10.89,48,0.58,High School,Self-employed,Divorced,No,No,Education,Yes,0
PNBZDTTYAB,32,143264,228389,842,87,2,16.11,36,0.25,Master's,Full-time,Single,No,No,Home,Yes,0
U7JAWCUJSS,59,23637,16426,766,35,4,23.31,36,0.54,Master's,Part-time,Single,No,No,Business,No,0
RQQCCR5BN8,51,66450,24517,764,118,1,15.63,60,0.31,Master's,Full-time,Married,Yes,No,Business,Yes,0
LINU2OFLIQ,43,89454,187930,387,0,4,19.75,36,0.78,Bachelor's,Self-employed,Divorced,Yes,No,Other,Yes,1
3PZ30ADTJZ,54,42914,10014,604,113,2,22.5,60,0.27,Bachelor's,Self-employed,Single,No,Yes,Other,No,0
6BEJGHZEP4,66,37157,174030,721,63,1,10.33,36,0.41,High School,Full-time,Single,Yes,No,Business,No,0
CV9P7MBIYN,22,32794,116475,621,7,2,3.84,12,0.35,PhD,Self-employed,Married,Yes,Yes,Education,Yes,0
TN07FEYF34,25,102725,206132,522,76,2,12.29,48,0.51,PhD,Full-time,Divorced,No,No,Auto,No,0
OJRERYS2MA,48,19668,88228,750,82,3,8.66,24,0.77,PhD,Full-time,Divorced,No,No,Auto,Yes,0
XC7BSNAQX6,27,95136,193685,409,66,2,8.06,60,0.43,PhD,Part-time,Divorced,No,No,Other,Yes,0
2IN7ECHIKV,44,90126,37621,478,63,3,7.17,36,0.63,Master's,Self-employed,Married,Yes,No,Auto,Yes,0
MFGZ38Q4MO,28,136082,64447,384,64,1,22.61,60,0.7,Master's,Self-employed,Single,Yes,Yes,Home,Yes,0
Z21GJ5T02U,53,65832,188143,315,43,2,17.74,12,0.43,PhD,Full-time,Married,No,No,Other,Yes,0
VRSGVZRWG6,35,66092,249210,828,93,2,23.63,24,0.38,Bachelor's,Part-time,Single,Yes,No,Education,No,0
JQH78XR83X,45,115303,49496,697,18,3,12.47,24,0.63,Bachelor's,Self-employed,Single,No,No,Other,No,0
O6ZKYR9GMO,20,91088,102061,707,60,4,10.12,36,0.67,Bachelor's,Full-time,Married,No,No,Education,No,0
3UUCHL7J3S,58,75851,32608,550,116,1,18.31,36,0.31,High School,Self-employed,Married,Yes,No,Auto,No,0
PWOS5I3H1O,19,113020,136324,655,87,1,9.14,12,0.76,Master's,Part-time,Single,No,Yes,Business,No,0
NY6LUFY5PU,44,92806,183741,546,0,4,14.62,24,0.23,Bachelor's,Full-time,Divorced,Yes,No,Other,No,0
8C398UAIC1,22,55878,233181,836,44,4,11.67,24,0.2,PhD,Self-employed,Divorced,Yes,Yes,Education,Yes,1
84P0GI175Z,65,100986,169565,783,109,4,16.77,60,0.79,PhD,Unemployed,Divorced,Yes,No,Other,No,0
ICJ6MB7ORU,68,100973,108551,475,108,1,13.07,36,0.76,High School,Full-time,Divorced,Yes,No,Other,No,1
RZ6CAJ5OB0,24,107635,170155,820,53,3,22.84,12,0.71,PhD,Full-time,Single,Yes,Yes,Business,No,0
80VA0S7IVE,52,144386,168571,653,26,4,23.46,60,0.81,Master's,Unemployed,Single,No,Yes,Home,No,0
1FXA46TIAF,42,49006,170660,740,46,3,8.18,24,0.12,PhD,Self-employed,Single,No,No,Education,Yes,0
IENHOLIWJA,62,78905,86973,513,112,1,20.03,60,0.8,Master's,Self-employed,Single,Yes,No,Home,Yes,0
QK5MO158QN,64,61017,79844,671,109,2,19.07,48,0.76,PhD,Part-time,Divorced,No,No,Other,Yes,0
3P9HAY631P,43,117170,171227,367,113,1,7.34,60,0.62,Master's,Part-time,Single,No,Yes,Business,Yes,0
M56IGOOVZ3,25,116776,218487,560,91,1,3.58,24,0.28,High School,Unemployed,Married,Yes,No,Education,Yes,0
2G7HZIIQXM,18,102234,243240,780,41,2,24.25,36,0.24,High School,Unemployed,Married,No,Yes,Business,No,0
RTF0N24293,43,15114,146076,423,64,1,21.46,60,0.22,High School,Full-time,Divorced,No,Yes,Auto,Yes,0
CDIBVQE9LS,45,91699,56851,566,0,1,15.96,48,0.4,High School,Self-employed,Divorced,No,Yes,Business,Yes,0
9OLUX2OXMM,62,91530,168542,363,112,2,20.26,48,0.85,Master's,Full-time,Married,Yes,No,Other,No,0
YC6GIWXJ1G,26,146605,10674,572,117,1,11.54,12,0.88,Master's,Full-time,Single,Yes,No,Business,No,0
NN2NN0IL40,32,69812,40910,628,77,2,13.17,12,0.19,PhD,Unemployed,Divorced,No,No,Other,Yes,0
EGDSY8575E,38,115899,82770,662,66,1,15.74,12,0.34,Master's,Self-employed,Married,Yes,Yes,Auto,Yes,0
28O39T1CCC,65,44963,70299,490,116,1,11.85,12,0.53,Bachelor's,Unemployed,Divorced,No,No,Business,Yes,0
I64AGUD82I,63,59157,77039,336,92,4,20.86,36,0.13,Bachelor's,Full-time,Single,Yes,No,Business,Yes,0
RSFBGQRBRX,53,37676,21486,800,92,3,11.45,48,0.24,PhD,Full-time,Single,Yes,No,Auto,Yes,0
W17W41PFHH,50,37767,139180,461,105,4,15.96,36,0.63,PhD,Self-employed,Divorced,Yes,Yes,Other,No,0
8BXOVFFMPZ,40,100722,61256,502,74,1,17.65,60,0.19,Master's,Unemployed,Single,No,No,Education,No,0
BW4I1PXN8E,32,57331,125817,837,49,3,18.36,24,0.24,Master's,Unemployed,Single,Yes,Yes,Other,No,1
ARE1642RN3,28,119460,199147,806,19,4,11.18,48,0.43,Bachelor's,Self-employed,Single,No,No,Other,No,1
3MVNBEA3HL,21,62097,213822,564,84,3,7.63,48,0.3,High School,Self-employed,Married,Yes,No,Other,Yes,0
RG1LKBGAF5,43,16294,13453,571,83,2,10.56,12,0.6,High School,Full-time,Married,No,No,Auto,Yes,0
29WHVW9BTD,22,86035,157183,739,89,1,12.77,12,0.35,High School,Unemployed,Divorced,Yes,Yes,Auto,No,0
OWWSZ6014M,28,114880,127316,581,26,3,12.94,60,0.42,Bachelor's,Self-employed,Divorced,No,No,Home,Yes,0
W0X2W8N8ZZ,49,63666,231250,466,32,2,11.82,48,0.22,PhD,Unemployed,Divorced,Yes,Yes,Home,No,0
519WIEORLU,43,104519,218564,848,107,4,22.34,60,0.74,PhD,Unemployed,Married,Yes,Yes,Auto,Yes,0
IFNVDKBYVF,68,122756,160218,389,99,4,15.17,48,0.4,PhD,Unemployed,Married,No,Yes,Other,No,0
OMOQVHBXER,46,67953,145002,304,1,1,23.91,12,0.24,PhD,Full-time,Married,No,No,Education,No,0
J67UQ7Q6VD,66,103391,44211,680,93,2,5.25,12,0.13,High School,Unemployed,Single,No,No,Home,No,0
7FX5OW67FF,48,123555,146197,522,32,1,2.52,12,0.63,Master's,Full-time,Single,Yes,No,Business,Yes,0
G7O72G5R2V,60,105206,137179,702,4,3,7.26,36,0.35,High School,Self-employed,Divorced,Yes,Yes,Other,Yes,0
PKQOYU26IO,21,53772,196699,744,65,4,19.94,48,0.64,Master's,Self-employed,Single,No,No,Education,Yes,0
NKEFBVM0EH,38,113256,39882,334,23,3,15.44,48,0.28,PhD,Unemployed,Single,No,Yes,Education,Yes,0
ES0Y47C9W2,54,145937,112383,322,63,4,5.58,60,0.19,Master's,Part-time,Married,Yes,No,Auto,No,0
OTHX9NWRYP,69,97151,169474,640,85,4,18.52,36,0.41,Bachelor's,Unemployed,Married,No,No,Home,No,0
E9F6LOLYHU,51,18044,204827,501,23,4,6.3,24,0.57,High School,Full-time,Married,No,Yes,Other,No,1
2FU8L133LS,23,99793,68762,716,62,2,23.51,60,0.88,High School,Part-time,Single,No,No,Business,No,1
34NN44Z5EV,55,81924,78585,474,95,3,4.55,48,0.87,Bachelor's,Self-employed,Divorced,No,Yes,Other,Yes,0
ZIL5QJNLJK,27,121761,144251,722,119,4,6.19,60,0.31,Bachelor's,Part-time,Divorced,No,Yes,Home,No,0
QIALK80E6D,59,77842,32546,360,49,2,6.13,60,0.12,Master's,Full-time,Married,Yes,Yes,Home,No,0
WYFRVZXSE3,53,50842,223911,502,30,1,5.81,12,0.3,Bachelor's,Self-employed,Divorced,Yes,No,Home,Yes,0
Q5ACD9LTLA,50,55140,136994,496,66,4,24.95,48,0.16,Master's,Full-time,Single,Yes,Yes,Education,No,0
2OXCSLQN3K,32,96282,145814,805,60,2,23.59,24,0.24,PhD,Self-employed,Divorced,Yes,No,Auto,Yes,0
WGJ28SJ237,50,135408,99347,641,27,1,6.14,12,0.67,Master's,Unemployed,Divorced,No,Yes,Home,Yes,0
MJPNWJW38E,69,147651,203643,392,10,3,24.0,60,0.15,High School,Full-time,Single,Yes,Yes,Other,Yes,0
B43MOF652S,69,131275,114858,349,101,2,3.27,12,0.43,Master's,Full-time,Single,No,Yes,Home,Yes,0
AB74FBDG75,47,94433,63991,425,101,2,3.05,48,0.5,High School,Part-time,Married,Yes,Yes,Home,Yes,0
HY4FRQ94YV,22,143829,239155,515,3,1,16.0,12,0.65,Master's,Full-time,Single,Yes,No,Home,No,1
0I92O4GGN0,57,36418,122783,320,28,3,4.45,36,0.47,PhD,Full-time,Single,Yes,No,Business,Yes,0
NGTVDO60HV,65,147189,159219,707,88,2,22.9,12,0.19,Bachelor's,Self-employed,Divorced,Yes,Yes,Auto,Yes,0
GFIWRGC060,41,118031,85338,741,61,2,12.29,60,0.3,Master's,Full-time,Divorced,Yes,Yes,Business,Yes,0
RUAPA55RR0,59,109127,95870,455,32,3,22.44,60,0.45,Bachelor's,Full-time,Married,No,No,Business,Yes,0
WEM0TKX90I,62,125958,96679,767,48,3,10.57,48,0.67,PhD,Unemployed,Single,Yes,Yes,Education,No,0
6QF0L3S7ND,54,133769,53894,421,14,3,9.6,48,0.86,PhD,Unemployed,Married,No,No,Education,No,0
6KQY3HH1ZC,54,130227,216678,607,78,1,24.48,60,0.65,PhD,Unemployed,Single,Yes,Yes,Other,No,0
KQ8SKGKCT9,45,146929,46802,393,11,3,9.61,48,0.55,Bachelor's,Full-time,Single,No,Yes,Auto,No,0
7U9BLUS5TD,63,92826,120185,619,33,4,4.32,48,0.67,Bachelor's,Self-employed,Divorced,No,No,Home,No,0
WMR15PLV8C,29,104790,83165,527,28,1,19.9,36,0.58,Bachelor's,Unemployed,Divorced,No,Yes,Home,Yes,1
U4SL0Z5TVR,22,141703,73414,524,0,4,14.44,12,0.54,Bachelor's,Part-time,Single,No,Yes,Business,Yes,1
5SID05P88W,61,37791,107306,791,28,1,3.0,12,0.1,Master's,Part-time,Divorced,No,No,Home,Yes,0
2QQRZ8KL0H,53,101052,11066,424,96,1,9.39,36,0.14,High School,Unemployed,Single,Yes,Yes,Education,No,0
GYI2Z6HT1Z,62,28463,192428,448,69,2,20.18,12,0.69,High School,Full-time,Single,Yes,No,Business,No,0
YNL5KNPM5O,22,108746,48778,732,95,2,24.65,60,0.5,Bachelor's,Full-time,Single,No,No,Home,Yes,0
PQ0T4B1UIW,26,118172,140427,432,55,4,18.12,24,0.46,Master's,Self-employed,Married,Yes,No,Home,No,0
U21UWFH0P3,55,68272,46649,477,110,3,2.6,48,0.28,High School,Full-time,Divorced,No,No,Education,Yes,0
FSUJTX5TJ3,57,119012,114536,795,70,3,24.97,48,0.59,Master's,Unemployed,Divorced,Yes,Yes,Education,No,0
QLCCQ2YZOO,50,35010,167425,755,43,4,15.86,12,0.88,High School,Unemployed,Married,No,No,Business,No,0
C4WCJQ6BPZ,25,123851,54610,642,84,4,8.27,48,0.33,High School,Full-time,Single,Yes,No,Business,Yes,0
8XGXQ626DL,62,130898,41509,537,98,3,15.55,12,0.1,High School,Unemployed,Single,No,Yes,Education,No,0
NGCM1U28Z7,50,40043,125174,330,15,2,8.57,48,0.27,Bachelor's,Unemployed,Divorced,Yes,No,Home,Yes,0
I3LIM2X659,28,64058,176861,837,27,2,3.17,60,0.8,Master's,Part-time,Single,Yes,No,Home,No,0
C4T095ERT3,67,147446,231564,682,69,1,6.34,12,0.71,Bachelor's,Unemployed,Married,Yes,No,Auto,Yes,0
72IYKHH1IN,25,101719,214815,574,66,3,10.58,48,0.89,High School,Self-employed,Single,No,No,Other,No,0
1JG5ENUD62,47,90252,56324,422,29,3,23.48,36,0.82,PhD,Full-time,Single,Yes,Yes,Business,Yes,0
67BERVKD04,45,147115,226742,439,96,2,13.96,60,0.72,Master's,Self-employed,Divorced,No,Yes,Other,No,0
FB6NCR7BYK,59,129451,48593,538,91,1,23.84,60,0.71,Master's,Self-employed,Divorced,Yes,No,Other,Yes,0
28ZY38FZQN,19,141020,5208,445,117,3,9.1,12,0.9,PhD,Full-time,Single,No,Yes,Home,No,0
M5Y0CQWQQA,50,76943,60242,492,77,4,2.39,60,0.13,PhD,Unemployed,Single,Yes,No,Other,Yes,0
ZIMRSEFBRB,22,96234,31788,720,81,1,18.12,36,0.66,Master's,Full-time,Married,No,No,Education,Yes,0
1YQYZY17V2,50,55127,213157,664,40,2,24.82,60,0.67,Bachelor's,Part-time,Divorced,No,Yes,Education,No,0
JFRB8NG32F,48,33607,14790,530,18,1,5.29,24,0.84,Bachelor's,Part-time,Divorced,Yes,Yes,Other,Yes,0
D61CI1HZHF,55,61472,120937,755,108,2,22.35,12,0.26,PhD,Full-time,Divorced,Yes,No,Other,No,0
EXHAMQCIN2,18,104172,163085,482,43,1,4.98,12,0.73,PhD,Unemployed,Divorced,No,Yes,Auto,No,0
425ZHSM8XJ,19,84369,180837,526,89,2,9.78,36,0.26,Bachelor's,Unemployed,Married,No,Yes,Auto,No,0
WFMFJ0GK69,66,116614,218724,466,95,4,9.58,36,0.72,High School,Part-time,Married,No,No,Auto,Yes,0
ULHK3V442Q,26,35495,169879,367,26,1,9.4,48,0.17,PhD,Full-time,Married,No,No,Education,No,0
PESSX9WIZH,26,143473,201370,547,29,1,2.53,60,0.64,Master's,Self-employed,Single,No,Yes,Other,Yes,0
ATIM3ISAF8,42,19305,57270,405,79,2,15.19,48,0.43,Master's,Full-time,Single,Yes,No,Other,Yes,0
RY2MPWNHCU,54,113494,198110,837,74,4,20.81,60,0.85,Bachelor's,Unemployed,Married,No,Yes,Other,Yes,0
19SI1CYYUY,68,73469,31829,747,54,4,13.86,60,0.26,Master's,Part-time,Divorced,No,Yes,Auto,Yes,0
96Z1UO6R28,69,91647,138579,760,94,4,8.6,60,0.57,Bachelor's,Self-employed,Single,No,Yes,Auto,No,0
9QOGX1S5T8,61,65959,41164,437,11,1,17.15,60,0.19,Master's,Part-time,Single,Yes,No,Home,Yes,0
85VW7OXGPM,22,88137,33969,325,87,3,20.27,36,0.88,Master's,Self-employed,Single,No,Yes,Business,Yes,0
0I4QDUYFU9,37,38758,15074,575,71,1,12.72,60,0.48,Bachelor's,Unemployed,Divorced,Yes,No,Other,Yes,0
WQY18TUUU4,53,56290,216813,501,79,3,2.59,48,0.86,Bachelor's,Unemployed,Divorced,Yes,No,Home,No,0
A5SFWYHUMH,43,101965,69673,806,0,1,4.91,60,0.77,Bachelor's,Unemployed,Married,Yes,No,Home,No,0
K3030H802H,19,124306,57109,384,98,3,20.78,24,0.49,High School,Full-time,Single,Yes,No,Other,No,1
VQEO731YGG,60,132000,234916,660,88,4,2.09,36,0.89,Bachelor's,Part-time,Married,Yes,Yes,Business,Yes,0
2G1ZB793KP,55,21829,80768,510,17,1,12.23,12,0.38,High School,Full-time,Single,Yes,No,Education,No,0
MZPC1HUT5I,37,98869,220234,332,6,2,17.14,48,0.34,High School,Unemployed,Single,Yes,Yes,Auto,Yes,0
EK52ELPOFG,57,28414,208803,410,117,4,23.11,24,0.81,Bachelor's,Full-time,Divorced,No,Yes,Home,No,0
TM4G1NJN21,19,94869,125482,348,45,3,18.96,24,0.9,High School,Self-employed,Divorced,Yes,No,Business,Yes,1
BKVOVW93IA,64,90625,21041,769,25,4,2.35,24,0.89,PhD,Unemployed,Divorced,Yes,Yes,Auto,No,0
02AZ0MZ53C,24,145107,35704,653,98,1,5.06,12,0.17,Bachelor's,Unemployed,Married,No,Yes,Business,Yes,0
VDHJJCEG3J,35,132376,29924,375,49,1,13.26,12,0.38,High School,Self-employed,Single,No,Yes,Other,No,0
WBFYXN2367,49,139226,191374,515,13,1,11.68,48,0.82,High School,Part-time,Married,No,No,Education,No,0
VTHT6ZKKU8,30,51126,112213,566,61,1,16.99,48,0.29,Bachelor's,Full-time,Married,No,Yes,Other,No,0
86LVG5YGJY,37,87991,50571,455,47,1,20.03,48,0.84,Bachelor's,Part-time,Divorced,No,No,Auto,No,0
QD60NKZ6OJ,32,107984,196991,660,70,3,17.09,36,0.82,Bachelor's,Unemployed,Single,No,No,Other,Yes,0
RLU817J38Z,19,86056,93500,620,56,2,11.87,12,0.47,Bachelor's,Full-time,Married,Yes,No,Business,Yes,0
5WAR2ERVHR,38,22116,94001,721,12,3,2.64,36,0.24,Master's,Unemployed,Married,No,No,Business,Yes,0
1IQDZA3TQY,18,54752,36950,560,41,2,8.79,60,0.8,High School,Part-time,Single,No,No,Auto,No,0
JL4K1DR7G8,35,126692,87760,764,2,4,9.04,48,0.19,High School,Full-time,Divorced,No,Yes,Business,No,0
JO2R49FT40,56,27687,51690,567,111,2,24.24,60,0.49,Master's,Unemployed,Single,No,Yes,Home,Yes,0
